Date,Linalg norm,Name
2020/06/03/12/53/17,0.5947082749325676,Rasmus
2020/06/03/12/53/17,0.6078585941517586,Rasmus
2020/06/03/12/53/18,0.5637741890309332,Rasmus
2020/06/03/12/53/18,0.6156174440736828,Rasmus
2020/06/03/12/53/20,0.6450888113103806,Rasmus
2020/06/03/12/53/21,0.6283604933689533,Rasmus
2020/06/03/12/53/21,0.6357798160686687,Rasmus
2020/06/03/12/53/22,0.623609828175838,Rasmus
2020/06/03/12/53/22,0.6353388693162045,Rasmus
2020/06/03/12/53/23,0.6142408841446862,Rasmus
2020/06/03/12/53/23,0.6162423990006514,Rasmus
2020/06/03/12/53/24,0.6276402698937469,Rasmus
2020/06/03/12/53/25,0.6190391256821686,Rasmus
2020/06/03/12/53/25,0.6421920071778533,Rasmus
2020/06/03/12/53/25,0.6277845447675188,Rasmus
2020/06/03/12/53/26,0.6429767704527134,Rasmus
2020/06/03/12/53/26,0.6386610636420476,Rasmus
2020/06/03/12/53/28,0.6528127943752601,Rasmus
2020/06/03/12/53/29,0.6378329272957147,Rasmus
2020/06/03/12/53/29,0.6515239208316348,Rasmus
2020/06/03/12/53/30,0.648080188748748,Rasmus
2020/06/03/12/53/30,0.6649585394631996,Rasmus
2020/06/03/12/53/31,0.6626148035200152,Rasmus
2020/06/03/12/53/31,0.6047349170789245,Rasmus
2020/06/03/12/53/32,0.6617106897362821,Rasmus
2020/06/03/12/53/32,0.6691471476860907,Rasmus
2020/06/03/12/53/34,0.6343031438079207,Rasmus
2020/06/03/12/53/35,0.6469631252739821,Rasmus
2020/06/03/12/53/36,0.6913779895516847,Rasmus
2020/06/03/12/53/36,0.7039420958453149,Rasmus
2020/06/03/12/53/37,0.6909199018473111,Rasmus
2020/06/03/12/53/37,0.6777184447140843,Rasmus
2020/06/03/12/53/38,0.6699604758874529,Rasmus
2020/06/03/12/53/38,0.6923017057835557,Rasmus
2020/06/03/12/53/39,0.6781137229182419,Rasmus
2020/06/03/12/53/39,0.6591361522393305,Rasmus
2020/06/03/12/53/40,0.6246914389673037,Rasmus
2020/06/03/12/53/40,0.6599220848741874,Rasmus
2020/06/03/12/53/40,0.6836789085457438,Rasmus
2020/06/03/12/53/41,0.6001761544017811,Rasmus
2020/06/03/12/53/42,0.6075648201435093,Rasmus
2020/06/03/12/53/42,0.590545240893494,Rasmus
2020/06/03/12/53/42,0.653972914883856,Rasmus
2020/06/03/12/53/43,0.6610480422570318,Rasmus
2020/06/03/12/53/43,0.5695879547585907,Rasmus
2020/06/03/12/53/44,0.7168755811615101,Rasmus
2020/06/03/12/53/44,0.6869916973003679,Rasmus
2020/06/03/12/53/45,0.6614241448246352,Rasmus
2020/06/03/12/53/46,0.6695687927816667,Rasmus
2020/06/03/12/53/46,0.671631285740111,Rasmus
2020/06/03/12/53/46,0.6486703189692449,Rasmus
2020/06/03/12/53/47,0.6371103443313588,Rasmus
2020/06/03/12/53/48,0.6309309941412866,Rasmus
2020/06/03/12/53/48,0.6445207831120001,Rasmus
2020/06/03/12/53/49,0.6337064481327737,Rasmus
2020/06/03/12/53/50,0.6558135996095558,Rasmus
2020/06/03/12/53/50,0.6591811045309747,Rasmus
2020/06/03/12/53/51,0.6919843662102526,Rasmus
2020/06/03/12/53/51,0.6639508255971955,Rasmus
2020/06/03/13/50/07,0.5337819040947648,Lukas
2020/06/03/13/50/07,0.6167481634515724,Rasmus
2020/06/03/13/50/08,0.5848554709224818,Rasmus
2020/06/03/13/50/08,0.6258331267203455,Rasmus
2020/06/03/13/50/09,0.6499165995468446,Rasmus
2020/06/03/13/50/09,0.6604141194168718,Rasmus
2020/06/03/13/50/10,0.7068747753146609,Rasmus
2020/06/03/13/50/10,0.7008208847435757,Rasmus
2020/06/03/13/50/11,0.6871860880032543,Rasmus
2020/06/03/13/50/11,0.6939434487656486,Rasmus
2020/06/03/13/50/12,0.6736260878605335,Rasmus
2020/06/03/13/50/13,0.6542601251218552,Rasmus
2020/06/03/13/50/13,0.6877965287017069,Rasmus
2020/06/03/13/50/14,0.6814133858771794,Rasmus
2020/06/03/13/50/14,0.6872783233465051,Rasmus
2020/06/03/13/50/15,0.6327381894958051,Rasmus
2020/06/03/13/50/15,0.6788187486682399,Rasmus
2020/06/03/13/50/16,0.6753985384628912,Rasmus
2020/06/03/13/50/16,0.530008522423773,Rasmus
