Date,Linalg norm,Name
2020/05/23/20/49/10,0.6510471604761675,Rasmus
2020/05/23/20/49/10,0.670744955224966,Rasmus
2020/05/23/20/49/11,0.6754507202174892,Rasmus
2020/05/23/20/49/11,0.6888054792809799,Rasmus
2020/05/23/20/49/12,0.714567052918919,Rasmus
2020/05/23/20/49/12,0.6643254522189019,Rasmus
2020/05/23/20/49/13,0.650046102303889,Rasmus
2020/05/23/20/49/13,0.6852974866219731,Rasmus
2020/05/23/20/49/14,0.7025857924565718,Rasmus
2020/05/23/20/49/14,0.674956508315861,Rasmus
2020/05/23/20/49/15,0.6460377066453662,Rasmus
2020/05/23/20/49/15,0.6747482766382338,Rasmus
2020/05/23/20/49/16,0.6714476904962515,Rasmus
2020/05/23/20/49/16,0.6624900201016086,Rasmus
2020/05/23/20/49/16,0.6640170611710177,Rasmus
2020/05/23/20/49/17,0.6501072631530543,Rasmus
2020/05/23/20/49/17,0.651611416179766,Rasmus
2020/05/23/20/49/18,0.6279461372657228,Rasmus
2020/05/23/20/49/19,0.6762137797527203,Rasmus
2020/05/23/20/49/19,0.7136405234285708,Rasmus
2020/05/23/20/49/20,0.6770051193835904,Rasmus
2020/05/23/20/49/20,0.6776351092634991,Rasmus
2020/05/23/20/49/20,0.7035400396270971,Rasmus
2020/05/23/20/49/21,0.6055010095729662,Rasmus
2020/05/23/20/49/21,0.6344181135152254,Rasmus
2020/05/23/20/49/22,0.643623096538042,Rasmus
2020/05/23/20/49/23,0.6404546600746229,Rasmus
2020/05/23/20/49/23,0.6645030575058231,Rasmus
2020/05/23/20/49/24,0.39459118331944143,Unknown
2020/05/23/20/49/24,0.6441876716709176,Rasmus
2020/05/23/20/49/25,0.6598522520165031,Rasmus
2020/05/23/20/49/25,0.6809073504461602,Rasmus
2020/05/23/20/49/25,0.6889276276989645,Rasmus
2020/05/23/20/49/26,0.6614851999406546,Rasmus
2020/05/23/20/49/26,0.6314520498877474,Rasmus
2020/05/23/20/49/27,0.7123497825894427,Rasmus
2020/05/23/20/49/27,0.5734898330803777,Rasmus
2020/05/23/20/49/28,0.6395725805630009,Rasmus
2020/05/23/20/49/29,0.6078042458205358,Rasmus
2020/05/23/20/49/29,0.6855102587486401,Rasmus
2020/05/23/20/49/30,0.6701765836283089,Rasmus
2020/05/23/20/49/31,0.5573997889246047,Rasmus
2020/05/23/20/49/32,0.6448639324111576,Rasmus
2020/05/23/20/49/32,0.5983965154506595,Rasmus
2020/05/23/20/49/33,0.5983036823084079,Rasmus
2020/05/23/20/49/37,0.4112880630993907,Rasmus
2020/05/23/20/49/37,0.4144112458662124,EvannaLynch
2020/05/23/20/49/37,0.2918715803901818,Unknown
2020/05/23/20/49/37,0.2624413977937996,Unknown
2020/05/23/20/49/37,0.2919729069991771,Unknown
2020/05/23/20/49/39,0.4475078277145133,ChristopherLee
2020/05/23/20/49/39,0.4134839384182052,ChristopherLee
2020/05/23/20/49/39,0.3806990528376488,Unknown
2020/05/23/20/49/39,0.32931908986434644,Unknown
2020/05/23/20/49/39,0.4091929678627035,Rasmus
2020/05/23/20/49/46,0.29669835761232033,Unknown
2020/05/23/20/49/46,0.3642334318241458,Unknown
2020/05/23/20/49/46,0.3650686045029665,Unknown
2020/05/23/20/49/46,0.3055571287075613,Unknown
2020/05/23/20/49/46,0.3414589366467897,Unknown
2020/05/23/20/49/46,0.2605113613953358,Unknown
2020/05/23/20/49/46,0.4454192389117365,BorgesMaria
2020/05/23/20/49/46,0.2959470918126088,Unknown
2020/05/23/20/49/46,0.3197039784178293,Unknown
2020/05/23/20/49/46,0.40107827043593336,BorgesMaria
2020/05/23/20/49/46,0.4047100373341617,Rasmus
2020/05/23/20/49/46,0.4455683127013453,ChristopherLee
