Date,Linalg norm,Name
2020/05/21/18/29/34,0.5216337810923777,Lukas
2020/05/21/18/29/35,0.5881544754541033,Rasmus
2020/05/21/18/29/35,0.5672175140096991,Rasmus
2020/05/21/18/29/36,0.5613997437369962,Rasmus
2020/05/21/18/29/36,0.5808680666524635,Rasmus
2020/05/21/18/29/37,0.5602630176552561,Rasmus
2020/05/21/18/29/37,0.5636643408158024,Rasmus
2020/05/21/18/29/38,0.6824407993130805,Rasmus
2020/05/21/18/29/38,0.6754064769881034,Rasmus
2020/05/21/18/29/38,0.6720659435253835,Rasmus
2020/05/21/18/29/39,0.6701196223634405,Rasmus
2020/05/21/18/29/39,0.6709293368374029,Rasmus
2020/05/21/18/29/40,0.7181742101780845,Rasmus
2020/05/21/18/29/40,0.7048363618865072,Rasmus
2020/05/21/18/29/41,0.6379891152709884,Rasmus
2020/05/21/18/29/41,0.6345901085725467,Rasmus
2020/05/21/18/29/42,0.6532563267346918,Rasmus
2020/05/21/18/29/42,0.6945622192694221,Rasmus
2020/05/21/18/29/43,0.6766770062677239,Rasmus
2020/05/21/18/29/43,0.7392286820544456,Rasmus
2020/05/21/18/29/44,0.7217794173811108,Rasmus
2020/05/21/18/29/44,0.6672180645566981,Rasmus
2020/05/21/18/29/46,0.3529441276364591,Unknown
2020/05/21/18/29/50,0.481118859489135,DonnaBae
2020/05/21/18/29/50,0.3371837872072021,Unknown
2020/05/21/18/29/50,0.4358505258705069,Lukas
2020/05/21/18/29/50,0.4366938851424459,ChristopherLee
2020/05/21/18/29/50,0.3799281531670057,Unknown
2020/05/21/18/29/50,0.3376856265108911,Unknown
2020/05/21/18/29/50,0.4135570412759656,ChristopherLee
2020/05/21/18/29/50,0.3549258204583036,Unknown
2020/05/21/18/29/50,0.4197724846442161,DonnaBae
2020/05/21/18/29/50,0.41948678028153696,ChristopherLee
2020/05/21/18/29/50,0.2880431020219353,Unknown
2020/05/21/18/29/50,0.329823445671208,Unknown
2020/05/21/18/29/59,0.3421119152213804,Unknown
2020/05/21/18/29/59,0.3712895501910172,Unknown
2020/05/21/18/29/59,0.3923771402757248,Unknown
2020/05/21/18/29/59,0.33540413949212544,Unknown
2020/05/21/18/29/59,0.4136016650190569,ChristopherLee
2020/05/21/18/29/59,0.3547668958331702,Unknown
2020/05/21/18/29/59,0.32839842249920703,Unknown
2020/05/21/18/29/59,0.2820836509053489,Unknown
2020/05/21/18/29/59,0.4663437856309111,BorgesMaria
2020/05/21/18/29/59,0.3542356246546239,Unknown
2020/05/21/18/29/59,0.3512364800647109,Unknown
2020/05/21/18/29/59,0.31707006649171865,Unknown
2020/05/21/18/29/59,0.3383303862346084,Unknown
2020/05/21/18/29/59,0.4295218352785499,Lukas
2020/05/21/18/29/59,0.4263441089076879,BorgesMaria
2020/05/21/18/29/59,0.3976595943150557,Unknown
2020/05/21/18/29/59,0.3612618158391525,Unknown
2020/05/21/18/29/59,0.2768356966274059,Unknown
2020/05/21/18/29/59,0.3890079012798956,Unknown
2020/05/21/18/29/59,0.3817424584140858,Unknown
2020/05/21/18/29/59,0.3837791244800741,Unknown
2020/05/21/18/29/59,0.3275317905784393,Unknown
2020/05/21/18/29/59,0.4358101680438703,NickOfferman
2020/05/21/18/29/59,0.30243922673054624,Unknown
2020/05/21/18/29/59,0.4659806330528056,BorgesMaria
2020/05/21/18/29/59,0.3667004630910921,Unknown
2020/05/21/18/30/05,0.3050333080544704,Unknown
2020/05/21/18/30/05,0.376424523484972,Unknown
2020/05/21/18/30/05,0.35248553358904233,Unknown
2020/05/21/18/30/05,0.366022141281532,Unknown
2020/05/21/18/30/05,0.3816861457017424,Unknown
2020/05/21/18/30/05,0.3890035473440077,Unknown
2020/05/21/18/30/05,0.3830522095686552,Unknown
2020/05/21/18/30/05,0.3718843040824617,Unknown
2020/05/21/18/30/05,0.4296003997014961,DonnaBae
2020/05/21/18/30/05,0.33080064437335804,Unknown
2020/05/21/18/30/05,0.4715448395659937,BorgesMaria
2020/05/21/18/30/05,0.3429250601450362,Unknown
2020/05/21/18/30/05,0.35373803092319744,Unknown
2020/05/21/18/30/05,0.3201980732641377,Unknown
2020/05/21/18/30/05,0.3313348162370554,Unknown
2020/05/21/18/30/05,0.4139891997692559,AllThingsEka
2020/05/21/18/30/05,0.3493099958856022,Unknown
2020/05/21/18/30/05,0.4226810476478138,Rasmus
2020/05/21/18/30/12,0.2800342812039687,Unknown
2020/05/21/18/30/12,0.3652040255879224,Unknown
2020/05/21/18/30/12,0.4034867242689688,EvannaLynch
2020/05/21/18/30/12,0.3762584433849774,Unknown
2020/05/21/18/30/12,0.4109266860128954,Rasmus
2020/05/21/18/30/12,0.2637244328539128,Unknown
2020/05/21/18/30/12,0.3968059629946977,Unknown
2020/05/21/18/30/12,0.4137950673574835,BorgesMaria
2020/05/21/18/30/12,0.3718623735127565,Unknown
2020/05/21/18/30/12,0.3800038289253418,Unknown
2020/05/21/18/30/12,0.3726721622007401,Unknown
2020/05/21/18/30/12,0.2768506515951757,Unknown
2020/05/21/18/30/13,0.3989895209263729,Unknown
2020/05/21/18/30/13,0.3608369879093618,Unknown
2020/05/21/18/30/13,0.4218207194094032,ChristopherLee
2020/05/21/18/30/13,0.3433601773658064,Unknown
2020/05/21/18/30/13,0.4753959036353675,Rasmus
2020/05/21/18/30/13,0.4932382909318496,Lukas
2020/05/21/18/30/13,0.38036887110350415,Unknown
2020/05/21/18/30/13,0.35132149026304205,Unknown
2020/05/21/18/30/13,0.3653124432062643,Unknown
2020/05/21/18/30/13,0.390389295978832,Unknown
2020/05/21/18/30/21,0.3309377664037235,Unknown
2020/05/21/18/30/21,0.3785929698820142,Unknown
2020/05/21/18/30/21,0.3851752966610471,Unknown
2020/05/21/18/30/21,0.36882788040514536,Unknown
2020/05/21/18/30/21,0.22148999345938924,Unknown
2020/05/21/18/30/21,0.3425225919532093,Unknown
2020/05/21/18/30/21,0.43681359399127984,Lukas
2020/05/21/18/30/21,0.3633943867138199,Unknown
2020/05/21/18/30/21,0.3246143936029877,Unknown
2020/05/21/18/30/21,0.4252690474537068,ChristopherLee
2020/05/21/18/30/21,0.3857909608168412,Unknown
2020/05/21/18/30/21,0.30440182797597937,Unknown
2020/05/21/18/30/21,0.3460412344442306,Unknown
2020/05/21/18/30/21,0.2901768538934474,Unknown
2020/05/21/18/30/21,0.40263084557302464,ChristopherLee
2020/05/21/18/30/21,0.3744128708157587,Unknown
2020/05/21/18/30/21,0.3813894949290539,Unknown
2020/05/21/18/30/21,0.3256765545964194,Unknown
2020/05/21/18/30/21,0.3395485913745017,Unknown
2020/05/21/18/30/21,0.39168607303811775,Unknown
2020/05/21/18/30/21,0.325654888857008,Unknown
2020/05/21/18/30/21,0.26866197985424545,Unknown
2020/05/21/18/30/21,0.3599720623608221,Unknown
2020/05/21/18/30/21,0.3765230824209418,Unknown
2020/05/21/18/30/21,0.4252989696354402,DonnaBae
2020/05/21/18/30/21,0.32345934837642404,Unknown
2020/05/21/18/30/23,0.2705229374760282,Unknown
2020/05/21/18/30/23,0.297587547478365,Unknown
2020/05/21/18/30/23,0.3766354690470415,Unknown
2020/05/21/18/30/23,0.5227044641498735,AllThingsEka
2020/05/21/18/30/23,0.2595003963051209,Unknown
2020/05/21/18/30/24,0.47454233139630897,Rasmus
2020/05/21/18/30/24,0.6371925128755482,Rasmus
2020/05/21/18/30/25,0.6475888654241585,Rasmus
2020/05/21/18/30/25,0.6333828509566739,Rasmus
2020/05/21/18/30/26,0.5591681817047504,Rasmus
2020/05/21/18/30/26,0.5682537830064316,Rasmus
2020/05/21/18/30/27,0.5481296294031626,Rasmus
2020/05/21/18/30/27,0.5865026860150816,Rasmus
2020/05/21/18/30/28,0.6299245175315973,Rasmus
2020/05/21/18/30/28,0.6223347147616665,Rasmus
2020/05/21/18/30/29,0.6322747243120919,Rasmus
2020/05/21/18/30/29,0.6350338827305811,Rasmus
2020/05/21/18/30/30,0.6344362965270482,Rasmus
2020/05/21/18/30/30,0.5545682464616832,Rasmus
2020/05/21/18/30/31,0.6303696554632997,Rasmus
2020/05/21/18/30/32,0.6509478827383087,Rasmus
2020/05/21/18/30/32,0.6590550229868704,Rasmus
2020/05/21/18/30/33,0.5991719944060057,Rasmus
2020/05/21/18/30/33,0.681414553212889,Rasmus
2020/05/21/18/30/33,0.7211050627177882,Rasmus
2020/05/21/18/30/34,0.6710466909477222,Rasmus
2020/05/21/18/30/34,0.6238506229306782,Rasmus
2020/05/21/18/30/35,0.6712910143518119,Rasmus
